,summary,config,name
21,"{'_step': 50, '_wandb': {'runtime': 2002}, '_runtime': 2000.9884333610537, 'test_accuracy': 0.0661387887693444, 'centralised_loss': 0.21181061314940453, 'lambdas': {'1': 0.08565857743656348, '5': 0.1086825712908084, '9': 0.17664375929695855, '0': 0.08221612461044904, '2': 0.12143116299203575, '3': 0.08760454484197647, '4': 0.07223734891832868, '6': 0.0841715224243848, '7': 0.08982044744406607, '8': 0.09153394074442885}, '_timestamp': 1710871000.0349104, 'train_loss': 0.14731147979485232, 'train_accuracy': 0.9237640702195838, 'distributed_loss': 0.34013241822096096}","{'fed': {'seed': 4, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'scheduler': {'_target_': 'project.utils.utils.InverseSqrtScheduler'}, 'learning_rate': 1e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_4'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_2_schedule_low_lr
22,"{'_runtime': 1919.7854161262512, '_timestamp': 1710870917.71827, 'train_loss': 0.19714579510372393, 'test_accuracy': 0.4215630555680232, 'distributed_loss': 0.21717994842434216, '_step': 50, 'lambdas': {'0': 0.0793206982308152, '6': 0.099563175360764, '7': 0.08583639358048097, '8': 0.08105624619966849, '1': 0.11238809644830432, '2': 0.10019683054235978, '3': 0.11375498473419755, '4': 0.10258212366428052, '5': 0.09532255531623073, '9': 0.12997889592289855}, 'train_accuracy': 0.7275686700347053, 'centralised_loss': 0.2204000503897667, '_wandb': {'runtime': 1923}}","{'fed': {'seed': 3, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'scheduler': {'_target_': 'project.utils.utils.InverseSqrtScheduler'}, 'learning_rate': 1e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_3'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_1_schedule_low_lr
23,"{'_wandb': {'runtime': 1959}, 'lambdas': {'6': 0.08477078581375738, '7': 0.09174266173162952, '0': 0.08549645467675115, '1': 0.09163072782402108, '2': 0.1125121773372834, '3': 0.08786898517685834, '5': 0.1042629985596389, '4': 0.08401557935434614, '8': 0.09669014143487072, '9': 0.16100948809084314}, '_runtime': 1957.5110952854156, '_timestamp': 1710867317.2471204, 'train_accuracy': 0.967724879033978, 'distributed_loss': 0.36171523898352975, '_step': 50, 'train_loss': 0.049960647077979155, 'test_accuracy': 0.0783154691934455, 'centralised_loss': 0.18386629057228565}","{'fed': {'seed': 4, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'scheduler': {'_target_': 'project.utils.utils.InverseSqrtScheduler'}, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_4'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_4_schedule_low_lr
24,"{'test_accuracy': 0.8918959120447301, 'train_accuracy': 0.9551254436805418, '_timestamp': 1710867253.941087, 'train_loss': 0.058315035965260616, 'lambdas': {'0': 0.08786408040011097, '1': 0.1043109782379062, '2': 0.09086129576154794, '3': 0.10899828004263495, '4': 0.09772037366719778, '5': 0.09243720407063312, '6': 0.092183360770956, '7': 0.09443504624201332, '8': 0.09093264818305918, '9': 0.14025673262394048}, '_runtime': 1900.475483894348, 'centralised_loss': 0.14833082427978517, 'distributed_loss': 0.11897610684431371, '_step': 50, '_wandb': {'runtime': 1902}}","{'fed': {'seed': 3, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'scheduler': {'_target_': 'project.utils.utils.InverseSqrtScheduler'}, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_3'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_3_schedule
25,"{'lambdas': {'9': 0.1228428465535776, '0': 0.09374730548789233, '1': 0.0897428803220949, '2': 0.09661191947714462, '3': 0.09202216230117063, '5': 0.11008238255772766, '6': 0.08942849365044372, '8': 0.10333028100237426, '4': 0.09835107077959147, '7': 0.1038406578679828}, '_runtime': 2048.357452392578, 'train_loss': 0.02856571571748708, 'train_accuracy': 0.9733377262916167, 'centralised_loss': 0.16439468408226968, '_step': 50, '_wandb': {'runtime': 2049}, 'distributed_loss': 0.12873955199294687, '_timestamp': 1710865255.3986895, 'test_accuracy': 0.6115695639472438}","{'fed': {'seed': 2, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'scheduler': {'_target_': 'project.utils.utils.InverseSqrtScheduler'}, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_2'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_2_schedule
26,"{'train_accuracy': 0.9682858718176356, '_wandb': {'runtime': 2111}, '_runtime': 2108.2794666290283, 'train_loss': 0.05081415987757618, 'test_accuracy': 0.3633971415380556, 'distributed_loss': 0.21784815935242768, '_step': 50, 'lambdas': {'6': 0.09153745471086776, '7': 0.08749615231606635, '8': 0.09718720142495764, '9': 0.16766456804187985, '4': 0.10341166773909435, '5': 0.09652905424075008, '0': 0.08957104007937026, '1': 0.09079741841956078, '2': 0.08927085944107634, '3': 0.08653458358637657}, '_timestamp': 1710865183.2654335, 'centralised_loss': 0.1429429479688406}","{'fed': {'seed': 1, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'scheduler': {'_target_': 'project.utils.utils.InverseSqrtScheduler'}, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_1_schedule
27,"{'centralised_loss': 0.17446326327621936, 'lambdas': {'1': 0.09472349056262298, '2': 0.1072387001970746, '4': 0.0894043470328298, '5': 0.10324781345515524, '7': 0.09423378154608776, '9': 0.14378127931206144, '0': 0.08928494884099009, '3': 0.09104478956754986, '6': 0.08832351547086904, '8': 0.09871733401475936}, '_runtime': 2274.823650121689, '_timestamp': 1710856436.5338082, 'test_accuracy': 0.08992076322973845, 'train_accuracy': 0.976420138211668, '_step': 50, '_wandb': {'runtime': 2276}, 'train_loss': 0.027151869083063905, 'distributed_loss': 0.3708995112707916}","{'fed': {'seed': 4, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 6e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_4', 'lr_6e-05', 'lambda_lr_0.03', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_4_noschedule
28,"{'test_accuracy': 0.7788409455867603, 'train_accuracy': 0.9728880829083494, '_step': 50, '_runtime': 2250.722806453705, '_timestamp': 1710856410.5653803, 'train_loss': 0.029651736623031097, '_wandb': {'runtime': 2254}, 'lambdas': {'5': 0.09537513811273464, '8': 0.09436091537442765, '9': 0.1290939581119892, '4': 0.09747962777408664, '6': 0.0938419556039734, '7': 0.09665992026271349, '0': 0.09175966028314736, '1': 0.10197905713353844, '2': 0.09246131570229216, '3': 0.10698845164109724}, 'centralised_loss': 0.12329941892325878, 'distributed_loss': 0.09728515132523588}","{'fed': {'seed': 3, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 6e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_3', 'lr_6e-05', 'lambda_lr_0.03', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_3_noschedule
29,"{'test_accuracy': 0.6934074869471025, 'train_accuracy': 0.9832318578831116, '_step': 50, '_runtime': 2133.490912914276, 'train_loss': 0.016054319176764347, 'centralised_loss': 0.14084941097795964, 'distributed_loss': 0.1086174269633031, '_wandb': {'runtime': 2135}, 'lambdas': {'1': 0.09286527731436237, '2': 0.10087913407662412, '4': 0.100992371935394, '6': 0.0901677084138731, '7': 0.10220517174444718, '0': 0.09542358545721805, '3': 0.09355062028544106, '5': 0.10729221408670978, '8': 0.10206038361700666, '9': 0.11456353306892372}, '_timestamp': 1710850381.770285}","{'fed': {'seed': 2, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 6e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_2', 'lr_6e-05', 'lambda_lr_0.03', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_2_noschedule
30,"{'_step': 50, 'lambdas': {'6': 0.09259733978888708, '7': 0.09110142675464453, '0': 0.09070344687855052, '4': 0.10189109453877244, '3': 0.0900708517670914, '5': 0.0981184243566595, '8': 0.09837046900744809, '9': 0.15196171441118606, '1': 0.093147892793415, '2': 0.0920373397033455}, 'train_loss': 0.027251860525088593, 'test_accuracy': 0.4327253130305617, 'centralised_loss': 0.12260771094560624, 'distributed_loss': 0.18412952908529523, '_wandb': {'runtime': 2158}, '_runtime': 2156.9597601890564, '_timestamp': 1710850402.992057, 'train_accuracy': 0.976738416844294}","{'fed': {'seed': 1, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 6e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1', 'lr_6e-05', 'lambda_lr_0.03', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl_1_noschedule
31,"{'_wandb': {'runtime': 1696}, 'lambdas': {'7': 0.10051661433668216, '8': 0.08995129369099424, '1': 0.08901823552338502, '2': 0.09657989232067753, '3': 0.104233625266106, '5': 0.0969127541267833, '6': 0.08773434486520845, '0': 0.0943932215830623, '4': 0.08981529348998007, '9': 0.1508447247971209}, '_timestamp': 1710778018.8702445, 'test_accuracy': 0.6946088430190566, 'centralised_loss': 0.14169726718068124, 'distributed_loss': 0.13022603317075462, '_step': 50, 'train_loss': 0.019397795215077156, 'train_accuracy': 0.9801659575266888, '_runtime': 1695.2736041545868}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 6e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_6e-05', 'lambda_lr_0.03', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",lambda_lr_schedule
